CustomerID,Region,TransactionsCount,LastVisit,StoreCleanliness,StaffHelpfulness,CheckoutEfficiency
2344,Midwest,6,2023-01-02 15:03:00,Average,Good,Good
3077,West,7,2023-01-03 03:16:00,Average,Average,Good
2194,South,5,2023-01-02 12:33:00,Average,Poor,Good
6121,Northeast,5,2023-01-05 06:00:00,Average,Average,Average
1391,Northeast,5,2023-01-01 23:10:00,Poor,Good,Good
2410,Midwest,3,2023-01-02 16:09:00,Good,Good,Good
4019,Midwest,6,2023-01-03 18:58:00,Good,Good,Good
5590,South,3,2023-01-04 21:09:00,Good,Good,Poor
2028,West,4,2023-01-02 09:47:00,Good,Good,Average
3514,West,2,2023-01-03 10:33:00,Average,Good,Good
4465,South,9,2023-01-04 02:24:00,Average,Good,Poor
4400,Northeast,5,2023-01-04 01:19:00,Average,Average,Good
4928,Northeast,5,2023-01-04 10:07:00,Average,Average,Good
5895,Midwest,4,2023-01-05 02:14:00,Good,Average,Poor
5454,Midwest,6,2023-01-04 18:53:00,Good,Average,Average
5500,South,8,2023-01-04 19:39:00,Good,Good,Good
5256,Midwest,4,2023-01-04 15:35:00,Average,Good,Poor
9889,Northeast,5,2023-01-07 20:48:00,Poor,Average,Good
4149,South,4,2023-01-03 21:08:00,Good,Good,Good
8127,Northeast,2,2023-01-06 15:26:00,Good,Average,Average
1437,Midwest,6,2023-01-01 23:56:00,Good,Average,Average
5699,West,4,2023-01-04 22:58:00,Poor,Poor,Poor
1379,Midwest,5,2023-01-01 22:58:00,Good,Good,Good
1484,Northeast,1,2023-01-02 00:43:00,Good,Average,Average
6404,West,5,2023-01-05 10:43:00,Average,Good,Good
3359,West,6,2023-01-03 07:58:00,Good,Good,Average
4052,South,6,2023-01-03 19:31:00,Poor,Average,Good
8785,South,6,2023-01-07 02:24:00,Good,Good,Good
9534,West,5,2023-01-07 14:53:00,Good,Good,Average
4108,Northeast,4,2023-01-03 20:27:00,Poor,Good,Average
3427,South,5,2023-01-03 09:06:00,Good,Good,Good
5344,Northeast,7,2023-01-04 17:03:00,Average,Average,Poor
6465,West,6,2023-01-05 11:44:00,Good,Average,Average
192,West,2,2023-01-01 03:11:00,Good,Poor,Average
9159,South,2,2023-01-07 08:38:00,Good,Good,Average
8887,South,3,2023-01-07 04:06:00,Good,Good,Good
5095,Northeast,3,2023-01-04 12:54:00,Good,Good,Average
9923,South,3,2023-01-07 21:22:00,Poor,Poor,Average
333,Northeast,5,2023-01-01 05:32:00,Average,Good,Good
6387,South,8,2023-01-05 10:26:00,Average,Average,Poor
3664,Northeast,7,2023-01-03 13:03:00,Average,Good,Good
4137,South,5,2023-01-03 20:56:00,Average,Good,Good
2373,South,7,2023-01-02 15:32:00,Average,Average,Good
5187,South,2,2023-01-04 14:26:00,Good,Average,Good
8909,South,2,2023-01-07 04:28:00,Good,Good,Good
5640,Northeast,4,2023-01-04 21:59:00,Good,Average,Average
6651,Northeast,6,2023-01-05 14:50:00,Average,Poor,Good
1754,Northeast,4,2023-01-02 05:13:00,Good,Average,Poor
8284,Midwest,3,2023-01-06 18:03:00,Good,Good,Average
838,Midwest,3,2023-01-01 13:57:00,Average,Good,Average
1532,South,3,2023-01-02 01:31:00,Good,Good,Good
1451,Midwest,11,2023-01-02 00:10:00,Average,Average,Poor
5038,West,6,2023-01-04 11:57:00,Poor,Average,Poor
7025,South,4,2023-01-05 21:04:00,Average,Poor,Average
2145,Midwest,7,2023-01-02 11:44:00,Average,Good,Average
7460,Midwest,3,2023-01-06 04:19:00,Good,Average,Good
3415,West,4,2023-01-03 08:54:00,Average,Average,Good
1699,West,4,2023-01-02 04:18:00,Good,Good,Good
3830,Northeast,3,2023-01-03 15:49:00,Average,Good,Good
4987,South,8,2023-01-04 11:06:00,Average,Average,Average
3081,South,6,2023-01-03 03:20:00,Poor,Good,Good
927,Midwest,2,2023-01-01 15:26:00,Poor,Average,Poor
6170,Northeast,5,2023-01-05 06:49:00,Good,Good,Good
4409,Midwest,3,2023-01-04 01:28:00,Good,Average,Good
415,South,4,2023-01-01 06:54:00,Average,Good,Average
6249,South,10,2023-01-05 08:08:00,Good,Good,Poor
8075,West,2,2023-01-06 14:34:00,Average,Poor,Good
4054,South,5,2023-01-03 19:33:00,Good,Good,Average
4893,South,5,2023-01-04 09:32:00,Good,Good,Average
6286,South,1,2023-01-05 08:45:00,Good,Good,Average
6590,West,5,2023-01-05 13:49:00,Poor,Average,Good
2287,West,6,2023-01-02 14:06:00,Average,Average,Average
2418,Northeast,2,2023-01-02 16:17:00,Average,Poor,Good
5657,South,4,2023-01-04 22:16:00,Good,Good,Good
1633,South,2,2023-01-02 03:12:00,Average,Average,Average
8499,Northeast,3,2023-01-06 21:38:00,Average,Average,Good
8135,South,5,2023-01-06 15:34:00,Good,Poor,Good
1229,West,10,2023-01-01 20:28:00,Good,Average,Poor
1766,Midwest,6,2023-01-02 05:25:00,Average,Good,Average
7464,Midwest,6,2023-01-06 04:23:00,Poor,Poor,Average
4437,Midwest,4,2023-01-04 01:56:00,Average,Good,Good
5376,West,8,2023-01-04 17:35:00,Poor,Good,Good
6196,Northeast,4,2023-01-05 07:15:00,Good,Good,Average
7091,Northeast,3,2023-01-05 22:10:00,Good,Average,Good
7764,South,9,2023-01-06 09:23:00,Good,Average,Good
1505,Midwest,5,2023-01-02 01:04:00,Average,Good,Good
5604,South,9,2023-01-04 21:23:00,Average,Good,Average
963,Northeast,3,2023-01-01 16:02:00,Average,Average,Average
3036,Midwest,4,2023-01-03 02:35:00,Average,Average,Good
9592,Northeast,11,2023-01-07 15:51:00,Poor,Good,Average
9844,South,7,2023-01-07 20:03:00,Average,Average,Average
1595,South,8,2023-01-02 02:34:00,Good,Average,Average
4624,South,4,2023-01-04 05:03:00,Average,Good,Good
4429,Northeast,7,2023-01-04 01:48:00,Good,Good,Average
3698,South,7,2023-01-03 13:37:00,Good,Good,Good
6748,Northeast,7,2023-01-05 16:27:00,Good,Good,Average
5528,Northeast,3,2023-01-04 20:07:00,Good,Good,Average
1875,South,4,2023-01-02 07:14:00,Good,Good,Average
8179,Northeast,5,2023-01-06 16:18:00,Good,Good,Good
1308,West,5,2023-01-01 21:47:00,Average,Good,Average
3039,Northeast,4,2023-01-03 02:38:00,Average,Good,Good
2447,Midwest,6,2023-01-02 16:46:00,Poor,Good,Good
1151,South,7,2023-01-01 19:10:00,Good,Good,Average
3549,Midwest,4,2023-01-03 11:08:00,Good,Average,Good
3352,Midwest,6,2023-01-03 07:51:00,Good,Good,Poor
4113,Northeast,8,2023-01-03 20:32:00,Average,Good,Average
2383,West,3,2023-01-02 15:42:00,Average,Poor,Average
4103,South,4,2023-01-03 20:22:00,Average,Good,Good
4044,South,6,2023-01-03 19:23:00,Average,Good,Average
2679,Northeast,9,2023-01-02 20:38:00,Good,Average,Average
6958,South,4,2023-01-05 19:57:00,Average,Good,Average
4833,South,8,2023-01-04 08:32:00,Good,Poor,Good
7820,South,3,2023-01-06 10:19:00,Average,Good,Average
70,West,3,2023-01-01 01:09:00,Average,Average,Average
4678,West,2,2023-01-04 05:57:00,Average,Good,Good
1605,Northeast,3,2023-01-02 02:44:00,Poor,Good,Poor
208,South,2,2023-01-01 03:27:00,Average,Good,Good
7616,Midwest,6,2023-01-06 06:55:00,Average,Good,Good
9426,West,4,2023-01-07 13:05:00,Good,Average,Average
2578,South,3,2023-01-02 18:57:00,Good,Average,Good
3597,Northeast,5,2023-01-03 11:56:00,Good,Good,Average
1386,Midwest,6,2023-01-01 23:05:00,Poor,Good,Poor
6443,South,8,2023-01-05 11:22:00,Average,Good,Good
1710,South,4,2023-01-02 04:29:00,Good,Poor,Average
1813,Midwest,4,2023-01-02 06:12:00,Poor,Average,Average
3179,West,4,2023-01-03 04:58:00,Good,Good,Poor
7810,Northeast,2,2023-01-06 10:09:00,Poor,Good,Average
2891,Midwest,4,2023-01-03 00:10:00,Average,Average,Poor
7488,West,8,2023-01-06 04:47:00,Poor,Average,Poor
8749,Northeast,11,2023-01-07 01:48:00,Average,Good,Good
2278,South,3,2023-01-02 13:57:00,Good,Good,Good
5923,Northeast,8,2023-01-05 02:42:00,Average,Good,Average
6578,Midwest,4,2023-01-05 13:37:00,Average,Good,Good
1007,South,4,2023-01-01 16:46:00,Average,Average,Good
3380,South,5,2023-01-03 08:19:00,Average,Average,Good
7952,Northeast,9,2023-01-06 12:31:00,Poor,Average,Good
1743,West,1,2023-01-02 05:02:00,Good,Average,Good
3047,Midwest,4,2023-01-03 02:46:00,Good,Average,Good
5890,Midwest,7,2023-01-05 02:09:00,Average,Good,Average
7095,Midwest,3,2023-01-05 22:14:00,Good,Average,Good
6263,Northeast,3,2023-01-05 08:22:00,Average,Good,Good
7143,West,4,2023-01-05 23:02:00,Good,Good,Average
9535,Midwest,6,2023-01-07 14:54:00,Average,Average,Average
9400,Northeast,5,2023-01-07 12:39:00,Good,Good,Average
3821,Midwest,1,2023-01-03 15:40:00,Good,Good,Good
5371,Midwest,3,2023-01-04 17:30:00,Good,Good,Good
1794,South,5,2023-01-02 05:53:00,Good,Average,Good
4993,Midwest,6,2023-01-04 11:12:00,Good,Good,Average
820,Midwest,4,2023-01-01 13:39:00,Good,Good,Good
4696,West,3,2023-01-04 06:15:00,Good,Good,Good
5558,South,8,2023-01-04 20:37:00,Average,Average,Good
4422,West,4,2023-01-04 01:41:00,Good,Average,Good
7006,Midwest,3,2023-01-05 20:45:00,Good,Good,Good
8834,South,7,2023-01-07 03:13:00,Average,Good,Average
3647,Midwest,4,2023-01-03 12:46:00,Good,Average,Good
6729,West,5,2023-01-05 16:08:00,Good,Poor,Poor
6983,West,1,2023-01-05 20:22:00,Average,Good,Good
9564,South,5,2023-01-07 15:23:00,Average,Average,Average
8783,Midwest,3,2023-01-07 02:22:00,Good,Good,Good
3749,Midwest,6,2023-01-03 14:28:00,Average,Average,Good
124,Northeast,6,2023-01-01 02:03:00,Good,Average,Good
1741,West,3,2023-01-02 05:00:00,Good,Average,Good
3014,Midwest,4,2023-01-03 02:13:00,Average,Poor,Average
2988,South,3,2023-01-03 01:47:00,Good,Poor,Poor
1851,Midwest,4,2023-01-02 06:50:00,Average,Good,Good
9405,Northeast,7,2023-01-07 12:44:00,Good,Good,Average
2964,West,9,2023-01-03 01:23:00,Good,Good,Average
5643,Midwest,3,2023-01-04 22:02:00,Good,Good,Good
6,Northeast,2,2023-01-01 00:05:00,Poor,Average,Average
9916,West,3,2023-01-07 21:15:00,Average,Average,Good
1582,Midwest,4,2023-01-02 02:21:00,Average,Average,Good
4593,South,4,2023-01-04 04:32:00,Good,Average,Good
4275,South,4,2023-01-03 23:14:00,Average,Average,Average
9040,Northeast,3,2023-01-07 06:39:00,Average,Poor,Poor
3236,Northeast,5,2023-01-03 05:55:00,Average,Average,Average
5885,Midwest,2,2023-01-05 02:04:00,Good,Good,Average
4176,West,6,2023-01-03 21:35:00,Good,Good,Average
3800,South,13,2023-01-03 15:19:00,Good,Good,Good
5941,Midwest,8,2023-01-05 03:00:00,Good,Average,Average
5206,Midwest,7,2023-01-04 14:45:00,Poor,Average,Average
4834,Northeast,0,2023-01-04 08:33:00,Good,Good,Good
4616,Midwest,2,2023-01-04 04:55:00,Average,Average,Good
2623,Midwest,3,2023-01-02 19:42:00,Good,Good,Good
9706,Northeast,8,2023-01-07 17:45:00,Good,Good,Good
8060,South,1,2023-01-06 14:19:00,Good,Good,Good
5518,West,4,2023-01-04 19:57:00,Average,Average,Poor
1131,South,6,2023-01-01 18:50:00,Good,Good,Good
6862,West,6,2023-01-05 18:21:00,Good,Good,Average
5074,Northeast,5,2023-01-04 12:33:00,Good,Average,Average
9411,Northeast,1,2023-01-07 12:50:00,Poor,Good,Good
8522,Midwest,6,2023-01-06 22:01:00,Good,Good,Good
2576,South,3,2023-01-02 18:55:00,Average,Good,Average
2241,West,2,2023-01-02 13:20:00,Average,Good,Average
6536,Midwest,4,2023-01-05 12:55:00,Good,Good,Good
5032,South,4,2023-01-04 11:51:00,Average,Good,Average
2185,South,6,2023-01-02 12:24:00,Good,Good,Good
4769,South,6,2023-01-04 07:28:00,Average,Average,Good
9337,South,7,2023-01-07 11:36:00,Good,Good,Good
8240,Northeast,3,2023-01-06 17:19:00,Average,Good,Good
3252,Northeast,6,2023-01-03 06:11:00,Good,Average,Good
6605,South,7,2023-01-05 14:04:00,Average,Average,Average
9890,Midwest,3,2023-01-07 20:49:00,Good,Good,Average
4310,West,7,2023-01-03 23:49:00,Average,Good,Good
4728,West,4,2023-01-04 06:47:00,Good,Average,Good
7412,Midwest,0,2023-01-06 03:31:00,Average,Good,Poor
8933,Northeast,4,2023-01-07 04:52:00,Good,Average,Average
1873,South,3,2023-01-02 07:12:00,Average,Good,Average
3655,Northeast,5,2023-01-03 12:54:00,Good,Good,Good
1789,Northeast,7,2023-01-02 05:48:00,Average,Good,Average
3349,Midwest,6,2023-01-03 07:48:00,Average,Good,Average
3619,West,2,2023-01-03 12:18:00,Good,Good,Average
7540,Midwest,3,2023-01-06 05:39:00,Good,Poor,Average
9997,West,7,2023-01-07 22:36:00,Good,Good,Average
4997,Northeast,6,2023-01-04 11:16:00,Good,Average,Good
4508,Northeast,5,2023-01-04 03:07:00,Good,Poor,Good
8984,South,9,2023-01-07 05:43:00,Good,Average,Average
6516,Northeast,6,2023-01-05 12:35:00,Good,Average,Average
6103,Midwest,3,2023-01-05 05:42:00,Average,Good,Poor
5161,South,6,2023-01-04 14:00:00,Average,Average,Average
6470,West,2,2023-01-05 11:49:00,Average,Good,Good
7743,South,3,2023-01-06 09:02:00,Good,Average,Good
6300,Midwest,3,2023-01-05 08:59:00,Good,Average,Average
8287,Midwest,2,2023-01-06 18:06:00,Good,Average,Good
7174,South,5,2023-01-05 23:33:00,Good,Good,Good
5470,Midwest,5,2023-01-04 19:09:00,Good,Good,Average
2911,Northeast,4,2023-01-03 00:30:00,Average,Average,Good
5021,South,2,2023-01-04 11:40:00,Good,Good,Average
1406,Midwest,8,2023-01-01 23:25:00,Good,Good,Good
4881,Northeast,3,2023-01-04 09:20:00,Poor,Good,Good
8264,Northeast,7,2023-01-06 17:43:00,Average,Average,Average
9636,Northeast,6,2023-01-07 16:35:00,Poor,Average,Good
8375,South,6,2023-01-06 19:34:00,Good,Good,Good
5279,West,6,2023-01-04 15:58:00,Good,Average,Good
2906,Northeast,4,2023-01-03 00:25:00,Average,Good,Average
6986,Midwest,1,2023-01-05 20:25:00,Average,Average,Average
2058,Midwest,6,2023-01-02 10:17:00,Average,Average,Good
8836,Northeast,5,2023-01-07 03:15:00,Average,Average,Average
6581,West,5,2023-01-05 13:40:00,Poor,Average,Good
9960,Northeast,4,2023-01-07 21:59:00,Average,Average,Good
4807,Northeast,9,2023-01-04 08:06:00,Good,Average,Average
4888,South,3,2023-01-04 09:27:00,Average,Average,Average
7888,Midwest,7,2023-01-06 11:27:00,Average,Average,Good
7496,Northeast,5,2023-01-06 04:55:00,Average,Good,Good
1473,West,8,2023-01-02 00:32:00,Average,Good,Good
1783,Midwest,9,2023-01-02 05:42:00,Good,Good,Good
1680,South,7,2023-01-02 03:59:00,Poor,Average,Good
9913,Northeast,2,2023-01-07 21:12:00,Good,Good,Good
4922,South,2,2023-01-04 10:01:00,Average,Poor,Good
9035,Midwest,6,2023-01-07 06:34:00,Average,Good,Average
3438,South,3,2023-01-03 09:17:00,Average,Good,Average
9424,Midwest,6,2023-01-07 13:03:00,Poor,Good,Good
6831,West,3,2023-01-05 17:50:00,Good,Good,Average
8701,West,5,2023-01-07 01:00:00,Good,Average,Poor
5259,Midwest,5,2023-01-04 15:38:00,Good,Average,Poor
684,South,5,2023-01-01 11:23:00,Poor,Good,Average
859,South,4,2023-01-01 14:18:00,Poor,Average,Poor
8590,South,6,2023-01-06 23:09:00,Average,Good,Average
9286,South,6,2023-01-07 10:45:00,Good,Average,Average
1955,West,7,2023-01-02 08:34:00,Average,Average,Poor
3396,West,6,2023-01-03 08:35:00,Poor,Good,Average
3834,Midwest,6,2023-01-03 15:53:00,Average,Good,Average
3964,South,6,2023-01-03 18:03:00,Good,Good,Average
8867,Midwest,5,2023-01-07 03:46:00,Average,Good,Good
7925,West,5,2023-01-06 12:04:00,Good,Good,Average
4198,Midwest,3,2023-01-03 21:57:00,Average,Average,Good
2521,South,6,2023-01-02 18:00:00,Good,Average,Good
5772,South,6,2023-01-05 00:11:00,Average,Good,Good
1598,Northeast,3,2023-01-02 02:37:00,Average,Good,Average
7674,South,4,2023-01-06 07:53:00,Good,Poor,Average
7776,Northeast,2,2023-01-06 09:35:00,Good,Average,Average
7629,West,3,2023-01-06 07:08:00,Good,Good,Average
7787,Midwest,5,2023-01-06 09:46:00,Average,Good,Average
2082,Northeast,5,2023-01-02 10:41:00,Average,Good,Average
7718,West,3,2023-01-06 08:37:00,Average,Average,Average
5618,Northeast,2,2023-01-04 21:37:00,Good,Good,Good
1368,West,4,2023-01-01 22:47:00,Average,Good,Good
8861,South,6,2023-01-07 03:40:00,Good,Average,Good
3371,Northeast,3,2023-01-03 08:10:00,Good,Average,Average
4850,Northeast,2,2023-01-04 08:49:00,Good,Good,Average
9236,Midwest,5,2023-01-07 09:55:00,Good,Good,Good
2158,Midwest,3,2023-01-02 11:57:00,Good,Good,Good
9038,West,6,2023-01-07 06:37:00,Good,Good,Good
1074,Northeast,5,2023-01-01 17:53:00,Good,Good,Good
3872,Northeast,3,2023-01-03 16:31:00,Poor,Good,Average
1005,West,10,2023-01-01 16:44:00,Poor,Good,Poor
2879,South,2,2023-01-02 23:58:00,Average,Good,Good
7055,Midwest,10,2023-01-05 21:34:00,Good,Average,Good
8412,West,4,2023-01-06 20:11:00,Good,Average,Good
1264,Midwest,3,2023-01-01 21:03:00,Good,Average,Poor
7039,South,5,2023-01-05 21:18:00,Average,Poor,Good
1750,Northeast,7,2023-01-02 05:09:00,Good,Average,Good
8942,Midwest,3,2023-01-07 05:01:00,Good,Average,Good
2086,Midwest,3,2023-01-02 10:45:00,Good,Poor,Average
8683,Northeast,5,2023-01-07 00:42:00,Average,Good,Good
5209,West,4,2023-01-04 14:48:00,Average,Poor,Poor
7107,Northeast,6,2023-01-05 22:26:00,Good,Average,Good
5612,South,3,2023-01-04 21:31:00,Good,Good,Average
6952,Midwest,7,2023-01-05 19:51:00,Good,Good,Poor
3692,South,4,2023-01-03 13:31:00,Average,Good,Poor
6484,Northeast,6,2023-01-05 12:03:00,Average,Good,Average
4577,Midwest,6,2023-01-04 04:16:00,Good,Good,Average
1967,Northeast,4,2023-01-02 08:46:00,Average,Average,Good
2214,West,7,2023-01-02 12:53:00,Good,Average,Good
9434,Midwest,8,2023-01-07 13:13:00,Good,Good,Good
242,West,2,2023-01-01 04:01:00,Good,Good,Good
3887,West,2,2023-01-03 16:46:00,Average,Good,Average
8035,West,5,2023-01-06 13:54:00,Poor,Good,Average
6820,South,5,2023-01-05 17:39:00,Average,Average,Average
1186,West,4,2023-01-01 19:45:00,Average,Good,Average
7034,South,6,2023-01-05 21:13:00,Good,Good,Good
7432,Midwest,3,2023-01-06 03:51:00,Average,Average,Average
5534,West,2,2023-01-04 20:13:00,Good,Average,Average
6930,South,9,2023-01-05 19:29:00,Average,Average,Good
3470,Northeast,6,2023-01-03 09:49:00,Good,Good,Average
5365,South,4,2023-01-04 17:24:00,Good,Good,Average
9015,Midwest,6,2023-01-07 06:14:00,Good,Poor,Good
58,Northeast,5,2023-01-01 00:57:00,Good,Average,Good
5109,West,4,2023-01-04 13:08:00,Good,Good,Good
5810,Midwest,4,2023-01-05 00:49:00,Average,Average,Poor
2412,Northeast,5,2023-01-02 16:11:00,Good,Average,Good
1183,South,2,2023-01-01 19:42:00,Average,Average,Good
5572,Northeast,5,2023-01-04 20:51:00,Poor,Average,Good
5693,South,3,2023-01-04 22:52:00,Good,Average,Poor
1298,Northeast,5,2023-01-01 21:37:00,Poor,Average,Good
529,Northeast,2,2023-01-01 08:48:00,Good,Good,Average
3653,West,8,2023-01-03 12:52:00,Good,Average,Average
9179,South,3,2023-01-07 08:58:00,Average,Average,Good
4658,South,5,2023-01-04 05:37:00,Average,Average,Poor
185,Midwest,2,2023-01-01 03:04:00,Good,Average,Average
6528,West,5,2023-01-05 12:47:00,Poor,Good,Average
3710,West,4,2023-01-03 13:49:00,Average,Good,Good
2330,Northeast,4,2023-01-02 14:49:00,Good,Good,Good
4860,West,7,2023-01-04 08:59:00,Good,Good,Average
1963,West,5,2023-01-02 08:42:00,Good,Average,Average
6724,Midwest,2,2023-01-05 16:03:00,Good,Good,Good
7600,Midwest,6,2023-01-06 06:39:00,Good,Poor,Average
921,West,3,2023-01-01 15:20:00,Good,Good,Poor
7278,Northeast,6,2023-01-06 01:17:00,Good,Average,Good
5742,South,3,2023-01-04 23:41:00,Average,Good,Average
2847,West,6,2023-01-02 23:26:00,Average,Average,Poor
7654,West,5,2023-01-06 07:33:00,Average,Average,Poor
8296,West,5,2023-01-06 18:15:00,Good,Good,Good
8501,Midwest,4,2023-01-06 21:40:00,Good,Good,Good
7714,Midwest,5,2023-01-06 08:33:00,Good,Good,Average
745,Northeast,7,2023-01-01 12:24:00,Good,Good,Good
3181,Northeast,4,2023-01-03 05:00:00,Good,Average,Good
3793,South,3,2023-01-03 15:12:00,Average,Average,Good
7156,West,2,2023-01-05 23:15:00,Good,Good,Poor
1055,West,5,2023-01-01 17:34:00,Average,Good,Average
7308,Midwest,4,2023-01-06 01:47:00,Good,Average,Average
9279,Northeast,3,2023-01-07 10:38:00,Average,Good,Average
4542,South,6,2023-01-04 03:41:00,Good,Good,Good
6764,Midwest,3,2023-01-05 16:43:00,Average,Poor,Good
3322,Northeast,4,2023-01-03 07:21:00,Average,Good,Good
2175,Northeast,5,2023-01-02 12:14:00,Good,Poor,Good
7755,Northeast,9,2023-01-06 09:14:00,Average,Good,Good
1629,Northeast,5,2023-01-02 03:08:00,Average,Average,Poor
1651,Northeast,6,2023-01-02 03:30:00,Average,Good,Good
3099,Northeast,6,2023-01-03 03:38:00,Average,Good,Poor
6176,South,3,2023-01-05 06:55:00,Average,Good,Good
8356,Midwest,4,2023-01-06 19:15:00,Good,Average,Average
804,South,2,2023-01-01 13:23:00,Good,Good,Average
5375,Midwest,5,2023-01-04 17:34:00,Good,Good,Average
3526,Northeast,2,2023-01-03 10:45:00,Good,Good,Good
339,Midwest,5,2023-01-01 05:38:00,Average,Good,Good
808,West,7,2023-01-01 13:27:00,Average,Good,Average
6331,Northeast,8,2023-01-05 09:30:00,Good,Good,Good
3426,South,7,2023-01-03 09:05:00,Average,Good,Average
9046,Northeast,5,2023-01-07 06:45:00,Good,Good,Average
7121,West,1,2023-01-05 22:40:00,Good,Poor,Average
3594,South,3,2023-01-03 11:53:00,Good,Average,Poor
1060,South,7,2023-01-01 17:39:00,Good,Average,Average
2353,South,2,2023-01-02 15:12:00,Average,Average,Average
1806,West,4,2023-01-02 06:05:00,Good,Good,Average
572,West,3,2023-01-01 09:31:00,Average,Poor,Average
9504,West,3,2023-01-07 14:23:00,Good,Average,Good
9553,South,1,2023-01-07 15:12:00,Good,Good,Average
5192,South,7,2023-01-04 14:31:00,Good,Good,Good
7140,Northeast,2,2023-01-05 22:59:00,Good,Average,Average
4469,West,3,2023-01-04 02:28:00,Average,Average,Good
8322,South,5,2023-01-06 18:41:00,Poor,Poor,Average
2920,Midwest,4,2023-01-03 00:39:00,Average,Good,Good
6494,Northeast,2,2023-01-05 12:13:00,Average,Poor,Average
2761,Northeast,5,2023-01-02 22:00:00,Good,Good,Average
4632,Midwest,2,2023-01-04 05:11:00,Average,Good,Average
8670,West,7,2023-01-07 00:29:00,Good,Good,Good
6206,West,5,2023-01-05 07:25:00,Good,Good,Good
7623,Northeast,8,2023-01-06 07:02:00,Good,Good,Average
7969,Midwest,8,2023-01-06 12:48:00,Good,Good,Good
8922,Northeast,5,2023-01-07 04:41:00,Average,Good,Good
4123,South,3,2023-01-03 20:42:00,Average,Good,Good
7119,South,5,2023-01-05 22:38:00,Good,Poor,Good
3697,West,4,2023-01-03 13:36:00,Average,Good,Average
6141,Midwest,5,2023-01-05 06:20:00,Average,Average,Good
6203,West,5,2023-01-05 07:22:00,Poor,Good,Good
7564,South,6,2023-01-06 06:03:00,Average,Good,Average
2548,Midwest,5,2023-01-02 18:27:00,Good,Good,Good
3551,West,8,2023-01-03 11:10:00,Average,Good,Good
